,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Account Key,Account Name,  Site Key,  Site Name,  Address Line 1,  Address Line 2,  City,  PostCode,Contract Detail Number,Location DESC,Container Container Code,Container DESC,Bin Size,EWC Code,EWC Product Group,Conveyance Note Number,Mode DESC,Serviced,Total Costs,Raw Total Weight (Tonnes),Recycling,Costs,General Waste (RDF),Costs,Food,Costs,Glass,Costs,Baled Card,Costs,Containers Quantity
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*5,UNIVERSITY OF EDINBURGH,"MASSON HOUSE, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1662266*5*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*426205,RECYCLING TRADE WASTE,30/11/2015 00:00:00,£5.54,0.024,0.024,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*5,UNIVERSITY OF EDINBURGH,"MASSON HOUSE, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1662266*5*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*431085,RECYCLING TRADE WASTE,02/12/2015 00:00:00,£5.54,0.010,0.010,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*5,UNIVERSITY OF EDINBURGH,"MASSON HOUSE, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1662266*5*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*435073,RECYCLING TRADE WASTE,04/12/2015 00:00:00,£5.54,0.006,0.006,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*5,UNIVERSITY OF EDINBURGH,"MASSON HOUSE, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1662266*5*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*437292,RECYCLING TRADE WASTE,07/12/2015 00:00:00,£5.54,0.010,0.010,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*5,UNIVERSITY OF EDINBURGH,"MASSON HOUSE, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1662266*5*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*441588,RECYCLING TRADE WASTE,09/12/2015 00:00:00,£5.54,0.010,0.010,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*5,UNIVERSITY OF EDINBURGH,"MASSON HOUSE, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1662266*5*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*445769,RECYCLING TRADE WASTE,11/12/2015 00:00:00,£5.54,0.010,0.010,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*5,UNIVERSITY OF EDINBURGH,"MASSON HOUSE, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1662266*5*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*448018,RECYCLING TRADE WASTE,14/12/2015 00:00:00,£5.54,0.010,0.010,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*5,UNIVERSITY OF EDINBURGH,"MASSON HOUSE, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1662266*5*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*452319,RECYCLING TRADE WASTE,16/12/2015 00:00:00,£5.54,0.010,0.010,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*5,UNIVERSITY OF EDINBURGH,"MASSON HOUSE, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1662266*5*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*456791,RECYCLING TRADE WASTE,18/12/2015 00:00:00,£5.54,0.014,0.014,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*5,UNIVERSITY OF EDINBURGH,"MASSON HOUSE, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1662266*5*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*459974,RECYCLING TRADE WASTE,21/12/2015 00:00:00,£5.54,0.038,0.038,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*5,UNIVERSITY OF EDINBURGH,"MASSON HOUSE, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1546865*5*00501810,DEPOT ACCOUNTS SUB CON,00501810,240L WHEELIE BIN,0.24,200108,Organic,295*475874,SUB CON OTHER,23/11/2015 00:00:00,£8.96,0.040,,,,,0.040,£8.96,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*5,UNIVERSITY OF EDINBURGH,"MASSON HOUSE, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1546865*5*00501810,DEPOT ACCOUNTS SUB CON,00501810,240L WHEELIE BIN,0.24,200108,Organic,295*491503,SUB CON OTHER,30/11/2015 00:00:00,£8.96,0.040,,,,,0.040,£8.96,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*5,UNIVERSITY OF EDINBURGH,"MASSON HOUSE, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1546865*5*00501810,DEPOT ACCOUNTS SUB CON,00501810,240L WHEELIE BIN,0.24,200108,Organic,295*509300,SUB CON OTHER,07/12/2015 00:00:00,£8.96,0.040,,,,,0.040,£8.96,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*5,UNIVERSITY OF EDINBURGH,"MASSON HOUSE, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1546865*5*00501810,DEPOT ACCOUNTS SUB CON,00501810,240L WHEELIE BIN,0.24,200108,Organic,295*521340,SUB CON OTHER,14/12/2015 00:00:00,£8.96,0.040,,,,,0.040,£8.96,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*5,UNIVERSITY OF EDINBURGH,"MASSON HOUSE, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1546865*5*00501810,DEPOT ACCOUNTS SUB CON,00501810,240L WHEELIE BIN,0.24,200108,Organic,295*535299,SUB CON OTHER,21/12/2015 00:00:00,£8.96,0.040,,,,,0.040,£8.96,,,,,1
,,,,,,,,,,,,,,,,,,,£232.18,1.18,0.17,£72.02,0.74,£107.52,0.20,£44.80,0.07,£7.84,0.00,£0.00,
