,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Account Key,Account Name,  Site Key,  Site Name,  Address Line 1,  Address Line 2,  City,  PostCode,Contract Detail Number,Location DESC,Container Container Code,Container DESC,Bin Size,EWC Code,EWC Product Group,Conveyance Note Number,Mode DESC,Serviced,Costs,Total Weight (Tonnes),Recycling,Costs,General Waste (RDF),Costs,Food,Costs,Glass,Costs,Baled Card,Costs,Containers Quantity
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00300000,EDINBURGH DEPOT,00300000,1100L WHEELIE BIN,1.1,200301,General,004*452867,TRADE-WASTE,17/12/2015 00:00:00,£8.96,0.156,,,0.156,£8.96,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00300000,EDINBURGH DEPOT,00300000,1100L WHEELIE BIN,1.1,200301,General,004*454393,TRADE-WASTE,19/12/2015 00:00:00,£17.92,0.134,,,0.134,£17.92,,,,,,,2
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00300000,EDINBURGH DEPOT,00300000,1100L WHEELIE BIN,1.1,200301,General,004*454731,TRADE-WASTE,20/12/2015 00:00:00,£35.84,0.268,,,0.268,£35.84,,,,,,,4
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00300000,EDINBURGH DEPOT,00300000,1100L WHEELIE BIN,1.1,200301,General,004*455234,TRADE-WASTE,18/12/2015 00:00:00,£35.84,0.174,,,0.174,£35.84,,,,,,,4
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00300000,EDINBURGH DEPOT,00300000,1100L WHEELIE BIN,1.1,200301,General,004*459243,TRADE-WASTE,21/12/2015 00:00:00,£17.92,0.097,,,0.097,£17.92,,,,,,,2
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00300000,EDINBURGH DEPOT,00300000,1100L WHEELIE BIN,1.1,200301,General,004*460949,TRADE-WASTE,22/12/2015 00:00:00,£17.92,0.066,,,0.066,£17.92,,,,,,,2
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00300000,EDINBURGH DEPOT,00300000,1100L WHEELIE BIN,1.1,200301,General,004*462627,TRADE-WASTE,23/12/2015 00:00:00,£17.92,0.086,,,0.086,£17.92,,,,,,,2
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*414538,RECYCLING TRADE WASTE,21/11/2015 00:00:00,£16.62,0.130,0.130,£16.62,,,,,,,,,3
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*414804,RECYCLING TRADE WASTE,22/11/2015 00:00:00,£16.62,0.192,0.192,£16.62,,,,,,,,,3
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*416119,RECYCLING TRADE WASTE,23/11/2015 00:00:00,£16.62,0.126,0.126,£16.62,,,,,,,,,3
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*418138,RECYCLING TRADE WASTE,24/11/2015 00:00:00,£16.62,0.086,0.086,£16.62,,,,,,,,,3
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*420477,RECYCLING TRADE WASTE,25/11/2015 00:00:00,£16.62,0.122,0.122,£16.62,,,,,,,,,3
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*421809,RECYCLING TRADE WASTE,26/11/2015 00:00:00,£16.62,0.058,0.058,£16.62,,,,,,,,,3
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*424499,RECYCLING TRADE WASTE,27/11/2015 00:00:00,£16.62,0.146,0.146,£16.62,,,,,,,,,3
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*426196,RECYCLING TRADE WASTE,30/11/2015 00:00:00,£16.62,0.110,0.110,£16.62,,,,,,,,,3
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*427168,RECYCLING TRADE WASTE,28/11/2015 00:00:00,£16.62,0.129,0.129,£16.62,,,,,,,,,3
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*427435,RECYCLING TRADE WASTE,29/11/2015 00:00:00,£16.62,0.284,0.284,£16.62,,,,,,,,,3
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*428806,RECYCLING TRADE WASTE,01/12/2015 00:00:00,£16.62,0.112,0.112,£16.62,,,,,,,,,3
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*431077,RECYCLING TRADE WASTE,02/12/2015 00:00:00,£16.62,0.208,0.208,£16.62,,,,,,,,,3
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*432393,RECYCLING TRADE WASTE,03/12/2015 00:00:00,£16.62,0.118,0.118,£16.62,,,,,,,,,3
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*435064,RECYCLING TRADE WASTE,04/12/2015 00:00:00,£16.62,0.124,0.124,£16.62,,,,,,,,,3
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*435658,RECYCLING TRADE WASTE,05/12/2015 00:00:00,£2.77,0.000,0.000,£2.77,,,,,,,,,3
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*435927,RECYCLING TRADE WASTE,06/12/2015 00:00:00,£16.62,0.010,0.010,£16.62,,,,,,,,,3
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*437283,RECYCLING TRADE WASTE,07/12/2015 00:00:00,£16.62,0.010,0.010,£16.62,,,,,,,,,3
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*439345,RECYCLING TRADE WASTE,08/12/2015 00:00:00,£16.62,0.010,0.010,£16.62,,,,,,,,,3
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*441580,RECYCLING TRADE WASTE,09/12/2015 00:00:00,£16.62,0.142,0.142,£16.62,,,,,,,,,3
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*442966,RECYCLING TRADE WASTE,10/12/2015 00:00:00,£16.62,0.010,0.010,£16.62,,,,,,,,,3
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*445760,RECYCLING TRADE WASTE,11/12/2015 00:00:00,£16.62,0.132,0.132,£16.62,,,,,,,,,3
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*446377,RECYCLING TRADE WASTE,12/12/2015 00:00:00,£16.62,0.131,0.131,£16.62,,,,,,,,,3
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*446649,RECYCLING TRADE WASTE,13/12/2015 00:00:00,£16.62,0.408,0.408,£16.62,,,,,,,,,3
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*448009,RECYCLING TRADE WASTE,14/12/2015 00:00:00,£11.08,0.050,0.050,£11.08,,,,,,,,,2
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*450041,RECYCLING TRADE WASTE,15/12/2015 00:00:00,£16.62,0.134,0.134,£16.62,,,,,,,,,3
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*452311,RECYCLING TRADE WASTE,16/12/2015 00:00:00,£16.62,0.134,0.134,£16.62,,,,,,,,,3
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*453544,RECYCLING TRADE WASTE,17/12/2015 00:00:00,£16.62,0.134,0.134,£16.62,,,,,,,,,3
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*454585,RECYCLING TRADE WASTE,19/12/2015 00:00:00,£5.54,0.045,0.045,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*454855,RECYCLING TRADE WASTE,20/12/2015 00:00:00,£16.62,0.134,0.134,£16.62,,,,,,,,,3
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*456782,RECYCLING TRADE WASTE,18/12/2015 00:00:00,£16.62,0.134,0.134,£16.62,,,,,,,,,3
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*459965,RECYCLING TRADE WASTE,21/12/2015 00:00:00,£5.54,0.045,0.045,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*461829,RECYCLING TRADE WASTE,22/12/2015 00:00:00,£5.54,0.045,0.045,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*463887,RECYCLING TRADE WASTE,23/12/2015 00:00:00,£5.54,0.022,0.022,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00312699,EDINBURGH DEPOT,00312699,1100L WHEELIE BIN,1.1,150101,Mixed Recycling,004*414537,RECYCLING TRADE WASTE,21/11/2015 00:00:00,£0.00,0.077,,,,,,,,,0.077,£0.00,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00312699,EDINBURGH DEPOT,00312699,1100L WHEELIE BIN,1.1,150101,Mixed Recycling,004*414803,RECYCLING TRADE WASTE,22/11/2015 00:00:00,£0.00,0.077,,,,,,,,,0.077,£0.00,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00312699,EDINBURGH DEPOT,00312699,1100L WHEELIE BIN,1.1,150101,Mixed Recycling,004*416118,RECYCLING TRADE WASTE,23/11/2015 00:00:00,£0.00,0.034,,,,,,,,,0.034,£0.00,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00312699,EDINBURGH DEPOT,00312699,1100L WHEELIE BIN,1.1,150101,Mixed Recycling,004*418137,RECYCLING TRADE WASTE,24/11/2015 00:00:00,£0.00,0.052,,,,,,,,,0.052,£0.00,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00312699,EDINBURGH DEPOT,00312699,1100L WHEELIE BIN,1.1,150101,Mixed Recycling,004*420476,RECYCLING TRADE WASTE,25/11/2015 00:00:00,£0.00,0.036,,,,,,,,,0.036,£0.00,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00312699,EDINBURGH DEPOT,00312699,1100L WHEELIE BIN,1.1,150101,Mixed Recycling,004*421808,RECYCLING TRADE WASTE,26/11/2015 00:00:00,£0.00,0.062,,,,,,,,,0.062,£0.00,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00312699,EDINBURGH DEPOT,00312699,1100L WHEELIE BIN,1.1,150101,Mixed Recycling,004*424498,RECYCLING TRADE WASTE,27/11/2015 00:00:00,£0.00,0.075,,,,,,,,,0.075,£0.00,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00312699,EDINBURGH DEPOT,00312699,1100L WHEELIE BIN,1.1,150101,Mixed Recycling,004*426195,RECYCLING TRADE WASTE,30/11/2015 00:00:00,£0.00,0.075,,,,,,,,,0.075,£0.00,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00312699,EDINBURGH DEPOT,00312699,1100L WHEELIE BIN,1.1,150101,Mixed Recycling,004*427167,RECYCLING TRADE WASTE,28/11/2015 00:00:00,£0.00,0.075,,,,,,,,,0.075,£0.00,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00312699,EDINBURGH DEPOT,00312699,1100L WHEELIE BIN,1.1,150101,Mixed Recycling,004*427434,RECYCLING TRADE WASTE,29/11/2015 00:00:00,£0.00,0.075,,,,,,,,,0.075,£0.00,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00312699,EDINBURGH DEPOT,00312699,1100L WHEELIE BIN,1.1,150101,Mixed Recycling,004*428805,RECYCLING TRADE WASTE,01/12/2015 00:00:00,£0.00,0.075,,,,,,,,,0.075,£0.00,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00312699,EDINBURGH DEPOT,00312699,1100L WHEELIE BIN,1.1,150101,Mixed Recycling,004*431076,RECYCLING TRADE WASTE,02/12/2015 00:00:00,£0.00,0.075,,,,,,,,,0.075,£0.00,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00312699,EDINBURGH DEPOT,00312699,1100L WHEELIE BIN,1.1,150101,Mixed Recycling,004*432392,RECYCLING TRADE WASTE,03/12/2015 00:00:00,£0.00,0.075,,,,,,,,,0.075,£0.00,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00312699,EDINBURGH DEPOT,00312699,1100L WHEELIE BIN,1.1,150101,Mixed Recycling,004*435065,RECYCLING TRADE WASTE,04/12/2015 00:00:00,£0.00,0.158,,,,,,,,,0.158,£0.00,2
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00312699,EDINBURGH DEPOT,00312699,1100L WHEELIE BIN,1.1,150101,Mixed Recycling,004*435657,RECYCLING TRADE WASTE,05/12/2015 00:00:00,£0.00,0.074,,,,,,,,,0.074,£0.00,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00312699,EDINBURGH DEPOT,00312699,1100L WHEELIE BIN,1.1,150101,Mixed Recycling,004*435926,RECYCLING TRADE WASTE,06/12/2015 00:00:00,£0.00,0.288,,,,,,,,,0.288,£0.00,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00312699,EDINBURGH DEPOT,00312699,1100L WHEELIE BIN,1.1,150101,Mixed Recycling,004*437282,RECYCLING TRADE WASTE,07/12/2015 00:00:00,£0.00,0.010,,,,,,,,,0.010,£0.00,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00312699,EDINBURGH DEPOT,00312699,1100L WHEELIE BIN,1.1,150101,Mixed Recycling,004*439344,RECYCLING TRADE WASTE,08/12/2015 00:00:00,£0.00,0.010,,,,,,,,,0.010,£0.00,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00312699,EDINBURGH DEPOT,00312699,1100L WHEELIE BIN,1.1,150101,Mixed Recycling,004*441579,RECYCLING TRADE WASTE,09/12/2015 00:00:00,£0.00,0.077,,,,,,,,,0.077,£0.00,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00312699,EDINBURGH DEPOT,00312699,1100L WHEELIE BIN,1.1,150101,Mixed Recycling,004*442965,RECYCLING TRADE WASTE,10/12/2015 00:00:00,£0.00,0.188,,,,,,,,,0.188,£0.00,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00312699,EDINBURGH DEPOT,00312699,1100L WHEELIE BIN,1.1,150101,Mixed Recycling,004*445761,RECYCLING TRADE WASTE,11/12/2015 00:00:00,£0.00,0.078,,,,,,,,,0.078,£0.00,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00312699,EDINBURGH DEPOT,00312699,1100L WHEELIE BIN,1.1,150101,Mixed Recycling,004*446376,RECYCLING TRADE WASTE,12/12/2015 00:00:00,£0.00,0.078,,,,,,,,,0.078,£0.00,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00312699,EDINBURGH DEPOT,00312699,1100L WHEELIE BIN,1.1,150101,Mixed Recycling,004*446648,RECYCLING TRADE WASTE,13/12/2015 00:00:00,£0.00,0.078,,,,,,,,,0.078,£0.00,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*11,UNIVERSITY OF EDINBURGH,"JMCC, POLLOCK HALLS",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513836*11*00312699,EDINBURGH DEPOT,00312699,1100L WHEELIE BIN,1.1,150101,Mixed Recycling,004*448008,RECYCLING TRADE WASTE,14/12/2015 00:00:00,£0.00,0.010,,,,,,,,,0.010,£0.00,1
