,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Account Key,Account Name,  Site Key,  Site Name,  Address Line 1,  Address Line 2,  City,  PostCode,Contract Detail Number,Location DESC,Container Container Code,Container DESC,Bin Size,EWC Code,EWC Product Group,Conveyance Note Number,Mode DESC,Serviced,Total Costs,Raw Total Weight (Tonnes),Recycling,Costs,General Waste (RDF),Costs,Food,Costs,Glass,Costs,Baled Card,Costs,Containers Quantity
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*10,UNIVERSITY OF EDINBURGH,"JOHN BURNETT HOUSE, POLLOCK HA",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513830*10*00300000,EDINBURGH DEPOT,00300000,1100L WHEELIE BIN,1.1,200301,General,004*451004,TRADE-WASTE,16/12/2015 00:00:00,£8.96,0.052,,,0.052,£8.96,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*10,UNIVERSITY OF EDINBURGH,"JOHN BURNETT HOUSE, POLLOCK HA",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513830*10*00300000,EDINBURGH DEPOT,00300000,1100L WHEELIE BIN,1.1,200301,General,004*455235,TRADE-WASTE,18/12/2015 00:00:00,£8.96,0.092,,,0.092,£8.96,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*10,UNIVERSITY OF EDINBURGH,"JOHN BURNETT HOUSE, POLLOCK HA",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513830*10*00300000,EDINBURGH DEPOT,00300000,1100L WHEELIE BIN,1.1,200301,General,004*459244,TRADE-WASTE,21/12/2015 00:00:00,£8.96,0.010,,,0.010,£8.96,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*10,UNIVERSITY OF EDINBURGH,"JOHN BURNETT HOUSE, POLLOCK HA",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513830*10*00300000,EDINBURGH DEPOT,00300000,1100L WHEELIE BIN,1.1,200301,General,004*462628,TRADE-WASTE,23/12/2015 00:00:00,£8.96,0.067,,,0.067,£8.96,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*10,UNIVERSITY OF EDINBURGH,"JOHN BURNETT HOUSE, POLLOCK HA",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1515398*10*00301399,DEPOT ACCOUNTS SUB CON,00301399,1100L WHEELIE BIN,1.1,150107,Glass,295*538588,SUB CON RECYLING,23/12/2015 00:00:00,£8.22,0.151,,,,,,,0.151,£8.22,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*10,UNIVERSITY OF EDINBURGH,"JOHN BURNETT HOUSE, POLLOCK HA",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513830*10*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*416120,RECYCLING TRADE WASTE,23/11/2015 00:00:00,£5.54,0.006,0.006,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*10,UNIVERSITY OF EDINBURGH,"JOHN BURNETT HOUSE, POLLOCK HA",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513830*10*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*420478,RECYCLING TRADE WASTE,25/11/2015 00:00:00,£5.54,0.024,0.024,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*10,UNIVERSITY OF EDINBURGH,"JOHN BURNETT HOUSE, POLLOCK HA",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513830*10*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*424473,RECYCLING TRADE WASTE,27/11/2015 00:00:00,£5.54,0.010,0.010,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*10,UNIVERSITY OF EDINBURGH,"JOHN BURNETT HOUSE, POLLOCK HA",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513830*10*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*426197,RECYCLING TRADE WASTE,30/11/2015 00:00:00,£5.54,0.010,0.010,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*10,UNIVERSITY OF EDINBURGH,"JOHN BURNETT HOUSE, POLLOCK HA",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513830*10*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*431078,RECYCLING TRADE WASTE,02/12/2015 00:00:00,£5.54,0.014,0.014,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*10,UNIVERSITY OF EDINBURGH,"JOHN BURNETT HOUSE, POLLOCK HA",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513830*10*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*435066,RECYCLING TRADE WASTE,04/12/2015 00:00:00,£5.54,0.027,0.027,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*10,UNIVERSITY OF EDINBURGH,"JOHN BURNETT HOUSE, POLLOCK HA",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513830*10*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*437284,RECYCLING TRADE WASTE,07/12/2015 00:00:00,£5.54,0.010,0.010,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*10,UNIVERSITY OF EDINBURGH,"JOHN BURNETT HOUSE, POLLOCK HA",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513830*10*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*441581,RECYCLING TRADE WASTE,09/12/2015 00:00:00,£5.54,0.030,0.030,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*10,UNIVERSITY OF EDINBURGH,"JOHN BURNETT HOUSE, POLLOCK HA",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513830*10*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*445762,RECYCLING TRADE WASTE,11/12/2015 00:00:00,£5.54,0.028,0.028,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*10,UNIVERSITY OF EDINBURGH,"JOHN BURNETT HOUSE, POLLOCK HA",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513830*10*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*448010,RECYCLING TRADE WASTE,14/12/2015 00:00:00,£5.54,0.010,0.010,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*10,UNIVERSITY OF EDINBURGH,"JOHN BURNETT HOUSE, POLLOCK HA",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513830*10*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*452312,RECYCLING TRADE WASTE,16/12/2015 00:00:00,£5.54,0.040,0.040,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*10,UNIVERSITY OF EDINBURGH,"JOHN BURNETT HOUSE, POLLOCK HA",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513830*10*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*456784,RECYCLING TRADE WASTE,18/12/2015 00:00:00,£5.54,0.014,0.014,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*10,UNIVERSITY OF EDINBURGH,"JOHN BURNETT HOUSE, POLLOCK HA",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513830*10*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*459966,RECYCLING TRADE WASTE,21/12/2015 00:00:00,£5.54,0.010,0.010,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*10,UNIVERSITY OF EDINBURGH,"JOHN BURNETT HOUSE, POLLOCK HA",18 HOLYROOD PARK ROAD,EDINBURGH,EH16 5AY,1513830*10*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*463888,RECYCLING TRADE WASTE,23/12/2015 00:00:00,£5.54,0.052,0.052,£5.54,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,£211.22,1.07,0.29,£77.56,0.63,£125.44,0.00,£0.00,0.15,£8.22,0.00,£0.00,
